"MMSI","type","zone","entryTime","entryLatitude","entryLongitude","entryDraft","leaveTime","leaveLatitude","leaveLongitude","leaveDraft"
"477598800","Cargo ship","Japan","1568531416","41.636405","143.024877","13.2","1568531416","41.636405","143.024877","13.2"
"356222000","Cargo ship","Japan","1568587206","41.6295","142.926588","6.8","1568587206","41.6295","142.926588","6.8"
"356222000","Cargo ship","Japan","1568588117","41.624492","142.963115","6.8","1568588857","41.623553","143.006077","6.8"
"356222000","Cargo ship","Japan","1568588857","41.623553","143.006077","6.8","1568588857","41.623553","143.006077","6.8"
"356222000","Cargo ship","Japan","1568589757","41.619987","143.058342","6.8","1568589757","41.619987","143.058342","6.8"
"311000458","Cargo ship","Japan","1568668328","41.631488","143.048778","8.6","1568668328","41.631488","143.048778","8.6"
"311000458","Cargo ship","Japan","1568668503","41.631753","143.031015","8.6","1568668503","41.631753","143.031015","8.6"
"373540000",,"Japan","1568675644","41.592505","142.973273",,"1568675644","41.592505","142.973273",
"373540000",,"Japan","1568675998","41.593357","143.01456",,"1568675998","41.593357","143.01456",
"416497000","Cargo ship","Japan","1568722502","41.60206","143.068852","11.0","1568722502","41.60206","143.068852","11.0"
"416497000","Cargo ship","Japan","1568724122","41.591537","142.940823","11.0","1568724122","41.591537","142.940823","11.0"
"416497000","Cargo ship","Japan","1568724300","41.591113","142.927602","11.0","1568724300","41.591113","142.927602","11.0"
"316001017","Ship","Newfoundland","1568768839","46.237435","-53.349983","5.2","1568768839","46.237435","-53.349983","5.2"
"566389000","Cargo ship","Japan","1568959442","41.627867","143.04675","12.8","1568959442","41.627867","143.04675","12.8"
"566389000","Cargo ship","Japan","1568960742","41.630817","142.952967","12.8","1568960742","41.630817","142.952967","12.8"
"316036463","Tanker","Newfoundland","1568972874","46.276683","-53.346883","16.2","1568972874","46.276683","-53.346883","16.2"
"431001258","Ship","Japan","1568983763","41.602783","142.997483",,"1568983763","41.602783","142.997483",
"431001258","Ship","Japan","1568985073","41.532583","142.967317",,"1568985304","41.520217","142.961867",
"431001258","Ship","Japan","1568985304","41.520217","142.961867",,"1568985304","41.520217","142.961867",
"235116052","Cargo ship","Newfoundland","1568986004","46.257075","-53.318492","9.5","1568986004","46.257075","-53.318492","9.5"
"353428000","Cargo ship","Japan","1569030854","41.63448","142.988265","15.0","1569030854","41.63448","142.988265","15.0"
"636015994","Cargo ship","Japan","1569062176","41.620568","142.930555","9.0","1569063124","41.620807","143.025858","9.0"
"636015994","Cargo ship","Japan","1569063124","41.620807","143.025858","9.0","1569063124","41.620807","143.025858","9.0"
"636015994","Cargo ship","Japan","1569063700","41.622952","143.081488","9.0","1569063700","41.622952","143.081488","9.0"
"356117000","Tanker","Japan","1569093474","41.639963","142.910257","8.2","1569093474","41.639963","142.910257","8.2"
"356117000","Tanker","Japan","1569094416","41.639423","142.991692","8.2","1569094416","41.639423","142.991692","8.2"
"316035893","Tanker","Newfoundland","1569094712","46.240723","-53.348493","9.3","1569094712","46.240723","-53.348493","9.3"
"356117000","Tanker","Japan","1569095171","41.64028","143.055825","8.2","1569095171","41.64028","143.055825","8.2"
"372665000","Cargo ship","Japan","1569167775","41.57015","143.0027","12.9","1569167775","41.57015","143.0027","12.9"
"372665000","Cargo ship","Japan","1569168170","41.569567","143.048107","12.9","1569168170","41.569567","143.048107","12.9"
"538005960","Cargo ship","Japan","1569441076","41.616222","143.05114","8.2","1569441076","41.616222","143.05114","8.2"
"538005960","Cargo ship","Japan","1569442011","41.622472","142.956743","8.2","1569442011","41.622472","142.956743","8.2"
"316035891","Tanker","Newfoundland","1569474327","46.279777","-53.30157","14.6","1569474327","46.279777","-53.30157","14.6"
"538006892","Tanker","Japan","1569524389","41.6073","142.940763","10.6","1569524389","41.6073","142.940763","10.6"
"538006892","Tanker","Japan","1569524760","41.608583","142.973895","10.6","1569525864","41.611217","143.069677","10.6"
"538006892","Tanker","Japan","1569525864","41.611217","143.069677","10.6","1569525864","41.611217","143.069677","10.6"
"352631000","Cargo ship","Japan","1569556553","41.627843","142.995438","12.6","1569556553","41.627843","142.995438","12.6"
"352631000","Cargo ship","Japan","1569556800","41.630413","143.024497","12.6","1569556800","41.630413","143.024497","12.6"
"636092792","Cargo ship","Japan","1569566659","41.592785","142.913432","13.4","1569567217","41.591803","142.981988","13.4"
"636092792","Cargo ship","Japan","1569567217","41.591803","142.981988","13.4","1569567217","41.591803","142.981988","13.4"
"566673000","Cargo ship","Japan","1569586503","41.616337","142.921952","12.4","1569586503","41.616337","142.921952","12.4"
"566673000","Cargo ship","Japan","1569587677","41.623797","143.072798","12.4","1569587677","41.623797","143.072798","12.4"
"374553000","Cargo ship","Japan","1569614954","41.623733","142.941957","6.6","1569614954","41.623733","142.941957","6.6"
"374553000","Cargo ship","Japan","1569615923","41.625078","143.019278","6.6","1569615923","41.625078","143.019278","6.6"
"374553000","Cargo ship","Japan","1569616702","41.62428","143.078672","6.6","1569616702","41.62428","143.078672","6.6"
"373693000","Cargo ship","Japan","1569631143","41.62574","143.011843","10.5","1569631733","41.629928","143.059378","10.5"
"373693000","Cargo ship","Japan","1569631733","41.629928","143.059378","10.5","1569631733","41.629928","143.059378","10.5"
"220129000","Cargo ship","Japan","1569666172","41.613915","142.912703","11.9","1569666172","41.613915","142.912703","11.9"
"220129000","Cargo ship","Japan","1569667359","41.618805","143.035677","11.9","1569667359","41.618805","143.035677","11.9"
"220129000","Cargo ship","Japan","1569667756","41.621063","143.075628","11.9","1569667756","41.621063","143.075628","11.9"
"357764000","Cargo ship","Japan","1569687373","41.61753","142.935372","11.6","1569687373","41.61753","142.935372","11.6"
"357764000","Cargo ship","Japan","1569688763","41.616587","143.033673","11.6","1569688763","41.616587","143.033673","11.6"
"357764000","Cargo ship","Japan","1569689373","41.616847","143.076377","11.6","1569689373","41.616847","143.076377","11.6"
"477738500","Cargo ship","Japan","1569808764","41.633783","143.04615","10.5","1569808764","41.633783","143.04615","10.5"
"477738500","Cargo ship","Japan","1569809349","41.6326","142.9962","10.5","1569809349","41.6326","142.9962","10.5"
"477738500","Cargo ship","Japan","1569810139","41.631767","142.931833","10.5","1569810139","41.631767","142.931833","10.5"
"316035893","Tanker","Newfoundland","1569898139","46.271737","-53.41027","9.3","1569898139","46.271737","-53.41027","9.3"
"636092871","Cargo ship","Japan","1569916929","41.62774","142.935783","10.7","1569916929","41.62774","142.935783","10.7"
"636092871","Cargo ship","Japan","1569917817","41.62764","143.051048","10.7","1569917817","41.62764","143.051048","10.7"
"354546000","Tanker","Japan","1569926751","41.633868","142.941755","7.9","1569926751","41.633868","142.941755","7.9"
"354546000","Tanker","Japan","1569927681","41.624607","143.040728","7.9","1569927681","41.624607","143.040728","7.9"
"431004914","Tanker","Japan","1569940469","41.614358","142.996228","4.6","1569941220","41.581713","142.951773","4.6"
"431004914","Tanker","Japan","1569941220","41.581713","142.951773","4.6","1569941220","41.581713","142.951773","4.6"
"431004914","Tanker","Japan","1570023654","41.553325","142.92095","4.6","1570023654","41.553325","142.92095","4.6"
"431004914","Tanker","Japan","1570024613","41.591723","142.97301","4.6","1570024613","41.591723","142.97301","4.6"
"431004914","Tanker","Japan","1570024992","41.607148","142.993403","4.6","1570024992","41.607148","142.993403","4.6"
"431005234","Tanker","Japan","1570068679","41.526873","142.91249","4.0","1570068679","41.526873","142.91249","4.0"
"431005234","Tanker","Japan","1570069629","41.562382","142.96199","4.0","1570069629","41.562382","142.96199","4.0"
"431005234","Tanker","Japan","1570070400","41.595468","143.000048","4.0","1570070400","41.595468","143.000048","4.0"
"431001258","Ship","Japan","1570076543","41.511967","143.003133",,"1570076543","41.511967","143.003133",
"431001258","Ship","Japan","1570077104","41.5389","143.018483",,"1570077104","41.5389","143.018483",
"431001258","Ship","Japan","1570078044","41.584967","143.045317",,"1570078044","41.584967","143.045317",
"431001258","Ship","Japan","1570079185","41.638517","143.08525",,"1570079185","41.638517","143.08525",
"431003159","Cargo ship","Japan","1570097727","41.640285","142.935768","4.5","1570097727","41.640285","142.935768","4.5"
"351674000","Cargo ship","Japan","1570132207","41.62335","143.066737","6.8","1570132207","41.62335","143.066737","6.8"
"351674000","Cargo ship","Japan","1570132976","41.58873","143.027647","6.8","1570133737","41.555102","142.988753","6.8"
"351674000","Cargo ship","Japan","1570133737","41.555102","142.988753","6.8","1570133737","41.555102","142.988753","6.8"
"636014219","Cargo ship","Japan","1570272377","41.602183","142.972","11.1","1570272377","41.602183","142.972","11.1"
"636014219","Cargo ship","Japan","1570273241","41.62155","143.068383","11.1","1570273241","41.62155","143.068383","11.1"
"316035893","Tanker","Newfoundland","1570315486","46.21963","-53.38029","16.5","1570315486","46.21963","-53.38029","16.5"
"316031783","Fishing vessel","Newfoundland","1570407716","46.265765","-53.4153",,"1570407716","46.265765","-53.4153",
"316035891","Tanker","Newfoundland","1570416323","46.27304","-53.337347","16.0","1570416323","46.27304","-53.337347","16.0"
"248925000","Cargo ship","Japan","1570504206","41.633378","142.955277","9.4","1570504816","41.633278","143.042133","9.4"
"248925000","Cargo ship","Japan","1570504816","41.633278","143.042133","9.4","1570504816","41.633278","143.042133","9.4"
"372191000","Cargo ship","Japan","1570545874","41.618922","142.931822","9.3","1570545874","41.618922","142.931822","9.3"
"372191000","Cargo ship","Japan","1570546699","41.619865","143.000758","9.3","1570546699","41.619865","143.000758","9.3"
"372191000","Cargo ship","Japan","1570546899","41.620358","143.017178","9.3","1570546899","41.620358","143.017178","9.3"
"209087000","Cargo ship","Japan","1570571879","41.613645","142.968627","13.5","1570571879","41.613645","142.968627","13.5"
"209087000","Cargo ship","Japan","1570572005","41.614692","142.982897","13.5","1570572005","41.614692","142.982897","13.5"
"373398000","Cargo ship","Japan","1570613628","41.634698","143.081158","7.9","1570613628","41.634698","143.081158","7.9"
"416464000","Cargo ship","Japan","1570626924","41.633333","142.9755","12.8","1570626924","41.633333","142.9755","12.8"
"538005960","Cargo ship","Japan","1570646370","41.633862","142.949343","9.1","1570646370","41.633862","142.949343","9.1"
"538005960","Cargo ship","Japan","1570646975","41.621458","143.021672","9.1","1570646975","41.621458","143.021672","9.1"
"355886000","Cargo ship","Japan","1570675242","41.639302","142.960933","6.6","1570675242","41.639302","142.960933","6.6"
"372059000","Cargo ship","Japan","1570675903","41.596992","142.941708","7.2","1570675903","41.596992","142.941708","7.2"
"372059000","Cargo ship","Japan","1570677104","41.592245","143.049278","7.2","1570677500","41.590868","143.0845","7.2"
"372059000","Cargo ship","Japan","1570677500","41.590868","143.0845","7.2","1570677500","41.590868","143.0845","7.2"
"636018041","Cargo ship","Japan","1570685389","41.597883","143.02325","17.5","1570685409","41.5979","143.022133","17.5"
"256709000","Cargo ship","Japan","1570685391","41.628633","142.961233","5.4","1570685391","41.628633","142.961233","5.4"
"256709000","Cargo ship","Japan","1570685403","41.62865","142.962283","5.4","1570685403","41.62865","142.962283","5.4"
"636018041","Cargo ship","Japan","1570685409","41.5979","143.022133","17.5","1570685409","41.5979","143.022133","17.5"
"636018041","Cargo ship","Japan","1570687027","41.604383","142.930767","17.5","1570687027","41.604383","142.930767","17.5"
"636018041","Cargo ship","Japan","1570687207","41.604933","142.920267","17.5","1570687207","41.604933","142.920267","17.5"
"369751000","Cargo ship","Japan","1570791512","41.616792","143.007012","11.8","1570791512","41.616792","143.007012","11.8"
"371842000","Cargo ship","Japan","1570842964","41.6356","142.94235","13.1","1570842964","41.6356","142.94235","13.1"
"316035891","Tanker","Newfoundland","1570970993","46.281063","-53.367637","9.3","1570970993","46.281063","-53.367637","9.3"
"538005302","Cargo ship","Japan","1571011401","41.63519","143.018252","7.3","1571011401","41.63519","143.018252","7.3"
"636018196","Cargo ship","Japan","1571019811","41.61681","143.049955","7.5","1571019811","41.61681","143.049955","7.5"
"431602142","Tanker","Japan","1571150142","41.54755","142.985017","4.5","1571150142","41.54755","142.985017","4.5"
"431004914","Tanker","Japan","1571169505","41.588333","142.966667","4.6","1571170626","41.635107","143.031365","4.6"
"431004914","Tanker","Japan","1571170626","41.635107","143.031365","4.6","1571170626","41.635107","143.031365","4.6"
"316036463","Tanker","Newfoundland","1571307075","46.279003","-53.407787","9.4","1571307075","46.279003","-53.407787","9.4"
"316035893","Tanker","Newfoundland","1571370980","46.237077","-53.424373","9.3","1571370980","46.237077","-53.424373","9.3"
"316001017","Ship","Newfoundland","1571532701","46.306543","-53.415458","5.2","1571532701","46.306543","-53.415458","5.2"
"477694200","Cargo ship","Newfoundland","1571557633","46.206425","-53.290433","8.9","1571557633","46.206425","-53.290433","8.9"
"431005234","Tanker","Japan","1571663899","41.602383","142.975852","4.0","1571663899","41.602383","142.975852","4.0"
"273350580","Cargo ship","Japan","1571675621","41.6061","142.92707","6.5","1571675621","41.6061","142.92707","6.5"
"273350580","Cargo ship","Japan","1571676318","41.606667","142.973333","6.5","1571676318","41.606667","142.973333","6.5"
"316035891","Tanker","Newfoundland","1571677822","46.276653","-53.287013","9.3","1571677822","46.276653","-53.287013","9.3"
"477700500","Cargo ship","Japan","1571681995","41.613807","142.915387","8.1","1571681995","41.613807","142.915387","8.1"
"477700500","Cargo ship","Japan","1571683373","41.616565","143.037208","8.1","1571683373","41.616565","143.037208","8.1"
"431001010","Ship","Japan","1571724163","41.579042","143.043363","5.2","1571724163","41.579042","143.043363","5.2"
"636018168","Cargo ship","Japan","1571882166","41.611433","142.978683","8.9","1571882166","41.611433","142.978683","8.9"
"351674000","Cargo ship","Japan","1571925902","41.58","143.036667","7.3","1571925902","41.58","143.036667","7.3"
"352620000","Cargo ship","Japan","1571977799","41.615693","143.04853","6.4","1571977799","41.615693","143.04853","6.4"
"316036463","Tanker","Newfoundland","1572006590","46.27019","-53.349983","11.7","1572006590","46.27019","-53.349983","11.7"
"235116052","Cargo ship","Newfoundland","1572034815","46.232207","-53.413865","9.4","1572034815","46.232207","-53.413865","9.4"
"316035891","Tanker","Newfoundland","1572066440","46.288093","-53.4209","9.3","1572066440","46.288093","-53.4209","9.3"
"431072000","Fishing vessel","Japan","1572248166","41.580125","143.084768",,"1572248166","41.580125","143.084768",
"316035893","Tanker","Newfoundland","1572592278","46.283903","-53.338867","9.3","1572592278","46.283903","-53.338867","9.3"
"316036463","Tanker","Newfoundland","1572684333","46.279223","-53.436067","14.5","1572684333","46.279223","-53.436067","14.5"
"273358840","Fishing vessel","Japan","1572715270","41.63805","143.0293","4.6","1572715270","41.63805","143.0293","4.6"
"311058500","Cargo ship","Newfoundland","1572815926","46.2025","-53.36496","9.4","1572815926","46.2025","-53.36496","9.4"
"431007841","Cargo ship","Japan","1572834047","41.586805","143.048783","4.7","1572834047","41.586805","143.048783","4.7"
"431602142","Tanker","Japan","1572890616","41.54145","142.996533","4.6","1572890616","41.54145","142.996533","4.6"
"636016318","Cargo ship","Japan","1572954524","41.63822","142.970917","11.3","1572954524","41.63822","142.970917","11.3"
"212773000","Cargo ship","Newfoundland","1572984574","46.234433","-53.320183","8.1","1572984574","46.234433","-53.320183","8.1"
"316035893","Tanker","Newfoundland","1572986999","46.277857","-53.279393","16.1","1572986999","46.277857","-53.279393","16.1"
"636015367","Cargo ship","Japan","1573040992","41.62887","142.941283","13.0","1573040992","41.62887","142.941283","13.0"
"257326000","Tanker","Japan","1573150008","41.620728","142.96932",,"1573150008","41.620728","142.96932",
"431001401","Tanker","Japan","1573156029","41.626423","142.969265","5.3","1573156029","41.626423","142.969265","5.3"
"636017845","Tanker","Japan","1573162938","41.61253","143.080793","10.8","1573162938","41.61253","143.080793","10.8"
"316035891","Tanker","Newfoundland","1573189431","46.287947","-53.309203","9.3","1573189431","46.287947","-53.309203","9.3"
"431006123","Cargo ship","Japan","1573208458","41.52095","142.992333","4.6","1573208458","41.52095","142.992333","4.6"
"431009991","Cargo ship","Japan","1573208733","41.637333","143.014828","4.0","1573208733","41.637333","143.014828","4.0"
"431009991","Cargo ship","Japan","1573209432","41.617077","142.996862","4.0","1573209432","41.617077","142.996862","4.0"
"431009991","Cargo ship","Japan","1573210280","41.591667","142.976667","4.0","1573212572","41.537398","142.926877","4.0"
"431009991","Cargo ship","Japan","1573212572","41.537398","142.926877","4.0","1573212572","41.537398","142.926877","4.0"
"311000243","Cargo ship","Japan","1573219254","41.601977","142.974675","9.7","1573219254","41.601977","142.974675","9.7"
"374504000","Cargo ship","Japan","1573288528","41.628747","143.027875","6.8","1573288528","41.628747","143.027875","6.8"
"636016656","Cargo ship","Newfoundland","1573306229","46.256442","-53.29559","10.0","1573306229","46.256442","-53.29559","10.0"
"316035893","Tanker","Newfoundland","1573343771","46.27736","-53.270653","9.3","1573343771","46.27736","-53.270653","9.3"
"477738500","Cargo ship","Japan","1573466905","41.632433","142.996633","12.1","1573466905","41.632433","142.996633","12.1"
"220199000","Cargo ship","Japan","1573740238","41.638633","142.920843","12.8","1573740238","41.638633","142.920843","12.8"
"220199000","Cargo ship","Japan","1573740904","41.63623","143.00219","12.8","1573740904","41.63623","143.00219","12.8"
"566389000","Cargo ship","Japan","1573940563","41.61615","143.024917","12.7","1573940563","41.61615","143.024917","12.7"
"431009991","Cargo ship","Japan","1574005886","41.563333","143.046667","4.0","1574005886","41.563333","143.046667","4.0"
"316035893","Tanker","Newfoundland","1574042852","46.271793","-53.296223","17.2","1574042852","46.271793","-53.296223","17.2"
"431100948","Cargo ship","Japan","1574260421","41.515217","143.031","6.9","1574260421","41.515217","143.031","6.9"
"431009084","Cargo ship","Japan","1574325750","41.635","142.958333","4.5","1574325750","41.635","142.958333","4.5"
"256968000","Cargo ship","Japan","1574431944","41.6361","142.9213","13.6","1574431944","41.6361","142.9213","13.6"
"273339230","Cargo ship","Japan","1574435448","41.628725","143.042355","4.7","1574435448","41.628725","143.042355","4.7"
"374553000","Cargo ship","Japan","1574438611","41.625","142.966667","6.6","1574438611","41.625","142.966667","6.6"
"374553000","Cargo ship","Japan","1574439904","41.62639","143.059542","6.6","1574439904","41.62639","143.059542","6.6"
"316035893","Tanker","Newfoundland","1574461130","46.31613","-53.366587","16.0","1574461130","46.31613","-53.366587","16.0"
"273338510","Cargo ship","Japan","1574602872","41.57","142.971667","6.0","1574603974","41.604238","143.05917","6.0"
"273338510","Cargo ship","Japan","1574603974","41.604238","143.05917","6.0","1574603974","41.604238","143.05917","6.0"
"416464000","Cargo ship","Japan","1574677873","41.634078","143.072182","11.7","1574677873","41.634078","143.072182","11.7"
"636092604","Cargo ship","Japan","1574697202","41.54975","142.911633","12.6","1574697202","41.54975","142.911633","12.6"
"431005919","Fishing vessel","Japan","1574816598","41.559248","143.002527","2.9","1574816598","41.559248","143.002527","2.9"
"316035893","Tanker","Newfoundland","1574836988","46.27859","-53.310457","16.0","1574836988","46.27859","-53.310457","16.0"
"431100372","Tanker","Japan","1574863822","41.637408","142.96963","4.5","1574863822","41.637408","142.96963","4.5"
"373066000","Cargo ship","Japan","1574903095","41.621643","142.96155","7.5","1574903095","41.621643","142.96155","7.5"
"316036463","Tanker","Newfoundland","1574949088","46.28431","-53.350113","16.5","1574949088","46.28431","-53.350113","16.5"
"316036463","Tanker","Newfoundland","1574950159","46.284767","-53.42246","16.5","1574950159","46.284767","-53.42246","16.5"
"416497000","Cargo ship","Japan","1575075089","41.57527","143.046268","12.0","1575075089","41.57527","143.046268","12.0"
"366576000","Cargo ship","Japan","1575121369","41.629667","143.0815","10.9","1575121369","41.629667","143.0815","10.9"
"477694200","Cargo ship","Newfoundland","1575166514","46.223723","-53.266395","9.8","1575166514","46.223723","-53.266395","9.8"
"564818000","Tanker","Japan","1575493839","41.587285","142.995878","11.2","1575493839","41.587285","142.995878","11.2"
"316036463","Tanker","Newfoundland","1575534975","46.282627","-53.424943","16.5","1575534975","46.282627","-53.424943","16.5"
"431100372","Tanker","Japan","1575567355","41.607397","142.93832","6.5","1575567355","41.607397","142.93832","6.5"
"431009991","Cargo ship","Japan","1575634537","41.635","142.993333","4.0","1575634537","41.635","142.993333","4.0"
"316035893","Tanker","Newfoundland","1575693779","46.279787","-53.427303","9.3","1575693779","46.279787","-53.427303","9.3"
"477598800","Cargo ship","Japan","1575820554","41.636703","143.038143","13.6","1575820554","41.636703","143.038143","13.6"
"273447080","Fishing vessel","Japan","1575840986","41.57605","143.083667","6.8","1575840986","41.57605","143.083667","6.8"
"538005193","Cargo ship","Japan","1575852392","41.630883","143.038683","8.8","1575852392","41.630883","143.038683","8.8"
"269095000","Cargo ship","Japan","1575960680","41.59","143.023333","11.5","1575960680","41.59","143.023333","11.5"
"431011583","Cargo ship","Japan","1575982285","41.637517","142.973567","4.0","1575982285","41.637517","142.973567","4.0"
"316035893","Tanker","Newfoundland","1575997561","46.274277","-53.314323","16.0","1575997561","46.274277","-53.314323","16.0"
"431005772","Cargo ship","Japan","1576056289","41.550635","142.963713","4.0","1576056289","41.550635","142.963713","4.0"
"316035891","Tanker","Newfoundland","1576149050","46.28034","-53.35651","17.0","1576149050","46.28034","-53.35651","17.0"
"248925000","Cargo ship","Japan","1576212171","41.638333","143.04","8.8","1576212171","41.638333","143.04","8.8"
"245299000","Cargo ship","Newfoundland","1576317021","46.267608","-53.347305","8.6","1576317021","46.267608","-53.347305","8.6"
"245299000","Cargo ship","Newfoundland","1576318140","46.265938","-53.264485","8.6","1576318140","46.265938","-53.264485","8.6"
"316035893","Tanker","Newfoundland","1576336295","46.276253","-53.278533","9.3","1576336295","46.276253","-53.278533","9.3"
"351674000","Cargo ship","Japan","1576418730","41.588333","143.036667","8.0","1576420272","41.521432","142.952148","8.0"
"351674000","Cargo ship","Japan","1576420272","41.521432","142.952148","8.0","1576420272","41.521432","142.952148","8.0"
"209087000","Cargo ship","Japan","1576431942","41.609722","143.015743","12.8","1576431942","41.609722","143.015743","12.8"
"431009991","Cargo ship","Japan","1576497367","41.531667","142.926667","4.0","1576497367","41.531667","142.926667","4.0"
"374821000","Cargo ship","Japan","1576505789","41.63292","142.938042","14.0","1576505789","41.63292","142.938042","14.0"
"431004228","Ship","Japan","1576553276","41.529687","143.069418","6.7","1576553276","41.529687","143.069418","6.7"
"352451000","Tanker","Newfoundland","1576621461","46.232615","-53.417033","12.7","1576621461","46.232615","-53.417033","12.7"
"352451000","Tanker","Newfoundland","1576623002","46.243868","-53.3701","12.7","1576623002","46.243868","-53.3701","12.7"
"352451000","Tanker","Newfoundland","1576625761","46.259327","-53.266075","12.7","1576625761","46.259327","-53.266075","12.7"
"352451000","Tanker","Newfoundland","1576688171","46.310073","-53.400098","12.7","1576688171","46.310073","-53.400098","12.7"
"636016656","Cargo ship","Newfoundland","1576775493","46.236287","-53.432685","10.9","1576775493","46.236287","-53.432685","10.9"
"477023600","Cargo ship","Japan","1576798294","41.620575","142.975465","8.3","1576798294","41.620575","142.975465","8.3"
"477023600","Cargo ship","Japan","1576799103","41.619468","143.047407","8.3","1576799103","41.619468","143.047407","8.3"
"431003941","Cargo ship","Japan","1576815745","41.516477","143.05","7.0","1576815745","41.516477","143.05","7.0"
"431006523","Cargo ship","Japan","1576816514","41.626758","143.03012","4.8","1576817344","41.59848","142.997515","4.8"
"431006523","Cargo ship","Japan","1576817344","41.59848","142.997515","4.8","1576817344","41.59848","142.997515","4.8"
"431006523","Cargo ship","Japan","1576818024","41.581295","142.968028","4.8","1576818024","41.581295","142.968028","4.8"
"352133000","Cargo ship","Japan","1576870381","41.62315","142.9989","6.0","1576870381","41.62315","142.9989","6.0"
"316035893","Tanker","Newfoundland","1576886994","46.279297","-53.39248","15.9","1576886994","46.279297","-53.39248","15.9"
"255806034","Cargo ship","Japan","1576904979","41.617167","142.966115","12.7","1576904979","41.617167","142.966115","12.7"
"255806034","Cargo ship","Japan","1576905795","41.6146","143.067527","12.7","1576905795","41.6146","143.067527","12.7"
"235116052","Cargo ship","Newfoundland","1577013143","46.283848","-53.353833","10.6","1577013143","46.283848","-53.353833","10.6"
"538004251","Cargo ship","Japan","1577034898","41.601875","142.993092","18.1","1577034898","41.601875","142.993092","18.1"
"538004251","Cargo ship","Japan","1577035537","41.599077","143.040962","18.1","1577035537","41.599077","143.040962","18.1"
"246293000","Cargo ship","Newfoundland","1577082897","46.24298","-53.364902","10.2","1577082897","46.24298","-53.364902","10.2"
"477738500","Cargo ship","Japan","1577099494","41.637917","143.045133","11.8","1577099494","41.637917","143.045133","11.8"
"477738500","Cargo ship","Japan","1577099703","41.637217","143.026767","11.8","1577099703","41.637217","143.026767","11.8"
"477738500","Cargo ship","Japan","1577100604","41.636317","142.946933","11.8","1577100604","41.636317","142.946933","11.8"
"432760000","Ship","Japan","1577101590","41.560217","143.0632","5.1","1577101590","41.560217","143.0632","5.1"
"316035893","Tanker","Newfoundland","1577115149","46.265333","-53.32504","15.9","1577115149","46.265333","-53.32504","15.9"
"477700500","Cargo ship","Japan","1577121454","41.606587","142.933933","8.0","1577121454","41.606587","142.933933","8.0"
"477700500","Cargo ship","Japan","1577122205","41.606273","142.988798","8.0","1577122205","41.606273","142.988798","8.0"
"477518600","Cargo ship","Japan","1577133488","41.611867","142.947715","14.4","1577133488","41.611867","142.947715","14.4"
"431009876","Cargo ship","Japan","1577156105","41.584947","142.937508","7.3","1577156105","41.584947","142.937508","7.3"
"371071000","Cargo ship","Japan","1577209502","41.629932","142.9189","7.2","1577209502","41.629932","142.9189","7.2"
"371071000","Cargo ship","Japan","1577211002","41.630985","143.040935","7.2","1577211002","41.630985","143.040935","7.2"
"316036463","Tanker","Newfoundland","1577261923","46.27553","-53.283107","16.1","1577261923","46.27553","-53.283107","16.1"
"235335000","Cargo ship","Japan","1577321481","41.621908","143.023358","10.8","1577321481","41.621908","143.023358","10.8"
"316035891","Tanker","Newfoundland","1577449246","46.273087","-53.26595","9.3","1577449246","46.273087","-53.26595","9.3"
"303584000","Cargo ship","Japan","1577508830","41.605933","142.967265","10.0","1577508830","41.605933","142.967265","10.0"
"303584000","Cargo ship","Japan","1577509458","41.609245","143.051715","10.0","1577509458","41.609245","143.051715","10.0"
"477189300","Cargo ship","Japan","1577558239","41.62568","143.030847","10.2","1577558239","41.62568","143.030847","10.2"
"477189300","Cargo ship","Japan","1577558846","41.625828","142.959317","10.2","1577558846","41.625828","142.959317","10.2"
"566389000","Cargo ship","Japan","1577588207","41.635883","142.926833","12.7","1577588207","41.635883","142.926833","12.7"
"566389000","Cargo ship","Japan","1577588827","41.63555","142.996","12.7","1577588827","41.63555","142.996","12.7"
"248925000","Cargo ship","Japan","1577603410","41.633305","142.979728","9.6","1577603410","41.633305","142.979728","9.6"
"477999700","Cargo ship","Japan","1577738363","41.636095","142.956898","9.9","1577738363","41.636095","142.956898","9.9"
"477999700","Cargo ship","Japan","1577739183","41.635327","143.011648","9.9","1577739805","41.63412","143.053215","9.9"
"477999700","Cargo ship","Japan","1577739805","41.63412","143.053215","9.9","1577739805","41.63412","143.053215","9.9"
"538005879","Cargo ship","Japan","1577789943","41.622195","143.058037","12.5","1577789943","41.622195","143.058037","12.5"
"538005879","Cargo ship","Japan","1577790002","41.622272","143.056323","12.5","1577790002","41.622272","143.056323","12.5"
"538005879","Cargo ship","Japan","1577791272","41.624387","143.027067","12.5","1577791272","41.624387","143.027067","12.5"
"538005879","Cargo ship","Japan","1577792393","41.626935","142.999207","12.5","1577792843","41.627957","142.986418","12.5"
"538005879","Cargo ship","Japan","1577792843","41.627957","142.986418","12.5","1577792843","41.627957","142.986418","12.5"
"538005879","Cargo ship","Japan","1577793743","41.630148","142.961112","12.5","1577795073","41.633393","142.922835","12.5"
"538005879","Cargo ship","Japan","1577795073","41.633393","142.922835","12.5","1577795073","41.633393","142.922835","12.5"
"311058500","Cargo ship","Newfoundland","1577913738","46.198333","-53.415","9.1","1577914618","46.1967","-53.365813","9.1"
"311058500","Cargo ship","Newfoundland","1577914618","46.1967","-53.365813","9.1","1577914618","46.1967","-53.365813","9.1"
